Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover_cloudy,Cloud Cover_overcast,Cloud Cover_partly cloudy,Season_Spring,Season_Summer,Season_Winter,Location_inland,Location_mountain,target
0.3415419774516306,-2.2089056117330315,0.3794278033763136,0.2935952675482649,4.608353132880747,0.7775966885110313,-0.5811244790432984,True,False,False,False,False,False,False,False,2
-1.1586462437219747,1.5090320189509445,-1.070299964064844,0.5748586282767124,-0.19152911629570635,-1.037425800823505,-1.0242269989261255,False,True,False,False,False,True,False,True,2
0.5723401653244929,-1.1183105733990653,-0.1279769152280916,-1.1439730206193557,0.5449763513874089,0.7775966885110313,-0.13802195916047139,False,False,False,True,False,False,False,False,3
1.1493356350066488,-1.4653180855962362,-0.9253271873207283,-1.1752245051447385,0.24399540516901758,1.0368856155588222,0.7481830806051828,False,False,True,False,True,False,True,False,3
-0.5816507740398188,0.2697194753896192,-0.8528407989486704,1.4186487104620549,-0.5016225755785881,-0.0002700926323414335,-1.0242269989261255,False,True,False,False,False,True,False,True,2
-0.06235485132587851,-0.37472304726226996,1.321750852213066,0.8561219890051599,0.24024319390716803,-0.25955901968013234,-0.8765261589651832,False,True,False,False,False,False,False,False,1
0.6300397122927086,-0.573013054232082,-1.070299964064844,-0.39393739201016226,0.32708008310998093,-0.5188479467279232,0.15737972076141332,False,False,True,False,False,True,False,False,0
0.16844333654698385,-0.5234405524896291,0.16196863826013994,-0.6126977836878437,0.3640661655482158,-0.0002700926323414335,-0.13802195916047139,False,False,True,False,False,True,False,False,0
-1.4471439785630527,0.8150169945566024,-0.7803544105766126,1.1998883187843736,-0.32098040482953,-0.7781368737757142,-0.5811244790432984,False,True,False,False,False,True,True,False,2
-0.1777539452623097,0.8150169945566024,1.466723628957182,1.2311398033097567,0.34771724505015505,-1.037425800823505,-0.28572279912141374,False,True,False,False,False,True,False,False,1
-0.9855476028173279,-0.12686053855000493,-1.2877591291810178,-0.0189195777055656,-0.5812230573478337,-0.7781368737757142,-1.3196286788480103,False,True,False,False,False,True,False,True,2
0.5723401653244929,-0.5234405524896291,0.4519141917483715,-0.7377037217893758,1.6296334211521712,1.8147523967021948,3.70219987982403,False,True,False,True,False,False,False,False,1
-0.004655304357662919,0.12100197016226016,-0.34543608034426526,-0.9877155979924404,0.3415528979771154,-0.5188479467279232,0.3050805607223557,False,False,True,False,False,False,False,True,0
0.22614288351519943,-0.573013054232082,-0.9253271873207283,-0.3626859074847792,0.10435954321017281,-0.25955901968013234,0.8958839205661251,False,True,False,True,False,False,False,False,0
-1.7356417134041306,0.17057447190471317,1.2492644638410082,1.2311398033097567,-0.6629676598381377,1.8147523967021948,-0.5811244790432984,False,True,False,False,False,True,True,False,2
0.283842430483415,-0.22600554203491094,0.741859745236603,1.2623912878351398,-0.2121662782358805,-0.5188479467279232,-1.171927838887068,False,True,False,False,False,True,False,False,1
1.4378333698477268,-0.22600554203491094,-0.20046330360014947,-1.5502423194493353,0.6489662063586752,0.5183077614632403,0.7481830806051828,False,False,False,False,False,True,False,False,3
-0.46625168010338763,0.22014697364716618,-1.142786352436902,0.5123556592259464,0.006802050402075012,1.2961745426066131,-0.4334236390823561,False,False,True,False,False,True,False,False,0
0.6300397122927086,1.0628795032688674,-0.34543608034426526,0.6998645663782447,-0.07119034082637624,-0.25955901968013234,-0.4334236390823561,False,True,False,True,False,False,False,False,1
0.3992415244198462,-0.325150545519817,-0.34543608034426526,-0.3626859074847792,4.172560596325892,-1.037425800823505,2.6682940000974336,False,False,True,True,False,False,True,False,3
-0.06235485132587851,0.8645894962990553,0.8868325219807187,1.3561457414112887,0.21049351890250037,-0.25955901968013234,-1.171927838887068,False,True,False,False,False,True,False,True,1
1.7840306516570203,0.41843698061697826,1.466723628957182,1.449900194987438,0.3541496072133266,1.555463469654404,-0.7288253190042409,False,True,False,False,False,True,True,False,0
0.8608379001655709,-0.27557804377736395,-0.8528407989486704,-0.20642848485786394,0.2552520389545663,-0.25955901968013234,-0.13802195916047139,False,True,False,True,False,False,True,False,0
4.207411624322075,1.3603145137235855,0.741859745236603,0.5748586282767124,0.23783105809597793,2.5926191778455676,-1.0242269989261255,False,False,True,True,False,False,False,False,3
-0.23545349223052528,1.0133070015264145,0.8868325219807187,-0.11267403128171477,-0.39093234335401533,-0.5188479467279232,-0.4334236390823561,False,False,True,False,False,False,False,True,1
1.3801338228795113,-1.3166005803688772,-0.7078680222045547,-1.6439967730254845,0.5851786149072296,1.0368856155588222,0.3050805607223557,False,False,True,False,False,True,True,False,3
0.6877392592609242,-0.325150545519817,0.8143461336086609,0.07483487587058357,0.3562937279343848,-0.5188479467279232,-0.4334236390823561,False,True,False,False,False,True,False,True,1
-0.004655304357662919,0.7158719910716963,0.23445502663219783,1.2936427723605226,0.15555042542541334,-1.037425800823505,-0.28572279912141374,False,False,True,False,True,False,False,False,1
0.283842430483415,0.3192919771320722,-0.8528407989486704,-1.2689789587208877,0.3300282491014348,-0.25955901968013234,0.8958839205661251,False,False,True,False,False,False,False,True,0
-1.3317448846266216,0.5175819841018843,2.626505842910108,1.7311635557158855,-0.1725000448963236,-0.7781368737757142,-1.4673295188089526,False,True,False,False,False,True,False,True,2
0.8608379001655709,0.2697194753896192,-1.4327319059251336,1.0436308961574583,4.030780613645992,-0.0002700926323414335,2.6682940000974336,False,True,False,False,False,False,False,True,1
0.4569410713880618,0.41843698061697826,-0.490408857088381,-1.0502185670432065,0.09069077361343403,-0.7781368737757142,0.6004822406442404,False,False,True,False,False,True,False,True,0
-0.1777539452623097,0.5175819841018843,0.016995861516024172,0.012331906819817457,-0.2697895226142895,-1.037425800823505,-1.171927838887068,False,True,False,False,True,False,False,False,1
-0.408552133135172,-0.027715535065098884,-0.6353816338324968,1.2311398033097567,0.33297641509288867,-0.5188479467279232,-1.0242269989261255,False,True,False,False,True,False,True,False,1
0.283842430483415,1.2115970084962264,-0.5628952454604389,0.6686130818528616,-0.1384621284495426,-0.7781368737757142,-0.8765261589651832,False,True,False,False,True,False,False,False,1
-1.5625430724994838,0.8645894962990553,0.3794278033763136,0.4498526901751802,-0.6492988902413989,-0.7781368737757142,-1.171927838887068,False,True,False,False,False,True,False,True,2
-1.2163457906901902,1.4594595172084917,-0.8528407989486704,0.35609823659903106,-0.5796149668070424,-0.7781368737757142,-1.171927838887068,False,True,False,False,False,True,True,False,2
0.11074378957876826,-0.17643304029245793,0.23445502663219783,-0.1439255158070978,0.1306250220431228,-0.7781368737757142,0.009678880800470961,False,False,True,False,False,False,True,False,0
0.9185374471337865,-0.8208755629443472,-1.3602455175530757,-1.2689789587208877,0.18717620606100424,0.5183077614632403,0.8958839205661251,False,False,True,False,True,False,False,False,3
-1.6202426194676993,0.8645894962990553,2.191587512677761,0.9811279271066922,-0.6324139395630742,1.555463469654404,-0.8765261589651832,False,True,False,False,False,True,False,True,2
0.4569410713880618,-0.7217305594594411,-1.142786352436902,-1.1752245051447385,-0.10362016673236589,-0.0002700926323414335,0.7481830806051828,False,True,False,True,False,False,False,False,0
-0.5239512270716032,0.12100197016226016,1.321750852213066,-0.05017106223094865,-0.3563583967269705,-0.7781368737757142,-0.4334236390823561,False,True,False,False,True,False,False,False,1
0.976236994102002,-0.8704480646868001,-0.20046330360014947,-1.1127215360939726,0.42329750046741926,1.2961745426066131,1.19128560048801,False,False,False,False,True,False,False,True,3
0.976236994102002,-0.22600554203491094,-0.27294969197220736,1.3561457414112887,-0.05242928451712537,0.2590188344154495,3.2590973599412028,True,False,False,True,False,False,False,False,2
1.3801338228795113,-2.4071956187028434,-0.1279769152280916,-1.6127452885001015,0.30242269481782535,0.5183077614632403,0.009678880800470961,False,False,False,True,False,False,True,False,3
0.8031383531973553,-2.2089056117330315,-0.490408857088381,-1.5502423194493353,0.5685616793190338,1.8147523967021948,0.3050805607223557,False,False,False,False,False,True,False,True,3
0.3992415244198462,-0.17643304029245793,-0.27294969197220736,-0.3626859074847792,0.05558079680612543,-0.0002700926323414335,1.0435847605270674,False,True,False,False,False,False,False,False,0
-1.2163457906901902,0.2697194753896192,-0.055490526856033714,0.9498764425813091,-0.15373898858707577,-1.037425800823505,-0.28572279912141374,False,False,True,False,False,True,True,False,2
-0.9278480558491123,0.8150169945566024,-1.142786352436902,0.5748586282767124,-0.23226740999579082,-1.037425800823505,-1.3196286788480103,False,False,True,False,False,True,True,False,2
0.976236994102002,0.3688644788745252,1.394237240585124,0.7623675354290108,-0.2086820820641628,-0.7781368737757142,-0.8765261589651832,False,False,True,False,False,False,True,False,1
0.283842430483415,-0.12686053855000493,-1.2877591291810178,-1.3002304432462708,0.4425945869569309,1.2961745426066131,1.3389864404489522,False,False,False,False,False,False,False,False,3
-1.6202426194676993,1.0628795032688674,-1.070299964064844,-0.0189195777055656,-0.536196522205636,-1.037425800823505,-1.0242269989261255,False,True,False,False,False,True,False,True,2
-0.35085258616695647,0.22014697364716618,0.16196863826013994,0.10608636039596663,0.1804758288077008,-1.037425800823505,-0.28572279912141374,False,True,False,False,True,False,True,False,1
0.283842430483415,-1.7627530960509543,-0.6353816338324968,-1.5189908349239523,0.21665786597554001,0.2590188344154495,0.15737972076141332,False,False,False,False,False,False,False,True,3
-1.6202426194676993,-0.424295549004723,-0.7078680222045547,-0.0814225467563317,-0.3622547287098783,-0.7781368737757142,-0.13802195916047139,False,True,False,False,False,True,True,False,2
0.5723401653244929,-0.47386805074717603,-0.34543608034426526,-0.8939611444162912,0.3423569432475111,-0.7781368737757142,0.15737972076141332,False,True,False,False,False,False,False,True,0
0.5723401653244929,-0.5234405524896291,-0.34543608034426526,-1.2689789587208877,0.10489557339043964,-0.5188479467279232,0.8958839205661251,False,False,True,False,False,False,True,False,0
0.283842430483415,-0.22600554203491094,0.5244005801204293,-0.5501948146370775,0.20352512655906502,-0.5188479467279232,0.009678880800470961,False,True,False,True,False,False,False,True,0
1.2070351819748644,-1.2670280786264243,-0.9253271873207283,-1.6752482575508676,0.16278683285898057,1.8147523967021948,0.6004822406442404,False,False,True,False,True,False,False,True,3
0.6877392592609242,0.02185696667735413,-0.9978135756927862,-0.800206690840142,0.10221542248911766,-0.5188479467279232,-0.13802195916047139,False,False,True,False,False,True,False,True,0
-0.9855476028173279,0.5671544858443373,0.5244005801204293,0.7936190199543939,-0.26576929626230805,-0.7781368737757142,-1.171927838887068,False,True,False,False,False,True,True,False,2
0.3415419774516306,-0.5234405524896291,0.741859745236603,-1.3002304432462708,-0.13229778137650292,-0.0002700926323414335,0.8958839205661251,False,False,True,True,False,False,False,False,0
0.22614288351519943,1.0628795032688674,1.321750852213066,0.6061101128020955,-0.054573405238183575,-0.7781368737757142,-1.171927838887068,False,False,True,False,False,True,False,True,1
0.9185374471337865,0.07142946841980714,-0.20046330360014947,-0.800206690840142,3.347610148899172,1.555463469654404,2.6682940000974336,True,False,False,False,False,True,False,False,2
-0.004655304357662919,0.7158719910716963,1.2492644638410082,0.35609823659903106,0.10275145266938145,-0.5188479467279232,-1.0242269989261255,False,True,False,False,False,True,False,True,1
-1.4471439785630527,0.22014697364716618,0.8868325219807187,0.5436071437513293,-0.3780676190276753,-0.7781368737757142,-0.4334236390823561,False,True,False,False,False,True,False,True,2
0.3415419774516306,1.5090320189509445,-1.3602455175530757,0.9811279271066922,0.33056427928169857,0.2590188344154495,0.3050805607223557,False,False,True,False,False,False,False,False,0
0.22614288351519943,-0.0772880368075519,0.3069414150042557,0.4186012056497972,0.12580075042074568,-0.7781368737757142,-0.4334236390823561,False,True,False,False,True,False,True,False,1
-0.1777539452623097,-1.1183105733990653,0.23445502663219783,-1.0814700515685896,3.6402826273234687,-0.25955901968013234,3.70219987982403,False,True,False,False,False,True,True,False,3
-1.4471439785630527,-0.424295549004723,0.016995861516024172,0.5436071437513293,-0.4898299116127756,-1.037425800823505,-1.171927838887068,False,True,False,False,False,True,False,True,2
2.3033265743709608,0.9141619980415084,-0.4179224687163231,0.8248705044797768,0.5473884871985959,-0.7781368737757142,0.6004822406442404,False,False,True,False,False,False,True,False,3
-0.408552133135172,-0.37472304726226996,-0.1279769152280916,0.6373615973274785,0.021810895449476314,-1.037425800823505,-0.8765261589651832,False,False,True,False,False,False,True,False,1
2.822622497084901,0.07142946841980714,-1.142786352436902,0.5436071437513293,0.19843283984655294,-0.0002700926323414335,0.7481830806051828,False,False,False,False,False,False,False,False,3
1.3224342759112957,-1.1183105733990653,-0.7078680222045547,-1.1127215360939726,0.30885505698099386,1.0368856155588222,0.8958839205661251,False,False,True,False,False,False,False,True,3
-0.9278480558491123,0.3192919771320722,-0.6353816338324968,-0.5501948146370775,2.388920171496516,-1.037425800823505,2.520593160136491,False,True,False,False,False,True,True,False,2
0.6877392592609242,0.02185696667735413,-0.9253271873207283,-1.3002304432462708,-0.053501344877655996,-0.7781368737757142,0.45278140068329803,False,False,True,False,False,False,False,False,0
0.3992415244198462,-0.47386805074717603,-0.9253271873207283,-1.0814700515685896,0.5374719288637098,1.2961745426066131,0.7481830806051828,False,False,False,False,False,False,False,False,3
1.553232463784158,-0.7713030612018941,-0.6353816338324968,-0.7377037217893758,3.2463004448292248,0.7775966885110313,3.1113965199802602,False,False,True,False,True,False,False,True,2
1.3224342759112957,-0.0772880368075519,-0.27294969197220736,-1.425236381347803,0.5334517025117252,0.2590188344154495,0.3050805607223557,False,False,True,False,True,False,True,False,3
-0.1200543982940941,0.22014697364716618,1.1042916870968924,1.2311398033097567,-0.06288187303228143,-0.7781368737757142,-0.7288253190042409,False,True,False,False,False,True,False,False,1
0.4569410713880618,-1.7627530960509543,-0.20046330360014947,-1.6752482575508676,0.1357173087556349,1.8147523967021948,0.009678880800470961,False,False,False,False,False,True,False,True,3
-1.389444431594837,1.4098870154660386,0.016995861516024172,0.7623675354290108,-0.6838728368684437,-0.7781368737757142,-1.171927838887068,False,True,False,False,False,True,True,False,2
-0.9855476028173279,1.7568945276632097,-0.27294969197220736,0.5748586282767124,-0.5179714960766488,2.5926191778455676,-1.0242269989261255,False,False,True,False,False,True,True,False,2
0.7454388062291397,-0.0772880368075519,-0.20046330360014947,-1.0814700515685896,0.2627564614782685,-0.5188479467279232,0.7481830806051828,False,True,False,True,False,False,True,False,0
0.283842430483415,-0.622585555974535,-1.2152727408089599,-0.4251888765355453,0.3541496072133266,-0.5188479467279232,0.6004822406442404,False,True,False,False,False,False,True,False,0
-0.46625168010338763,0.6167269875867903,0.9593189103527766,0.8561219890051599,0.29813445337570893,-0.25955901968013234,-0.5811244790432984,False,True,False,False,False,False,True,False,1
0.4569410713880618,-1.019165569914159,-0.20046330360014947,-1.2064759896701216,0.14268570109907022,1.555463469654404,0.7481830806051828,False,False,False,False,True,False,False,True,3
1.6686315577205892,1.2611695102386795,0.6693733568645451,1.1373853497336075,0.219338016876862,-1.037425800823505,-0.7288253190042409,False,False,True,True,False,False,True,False,0
-0.5239512270716032,-0.424295549004723,-1.4327319059251336,-1.1127215360939726,-0.10924848362513871,-0.25955901968013234,0.6004822406442404,False,True,False,False,False,False,True,False,0
-1.5048435255312682,0.9141619980415084,-0.4179224687163231,0.8248705044797768,-0.29953919761895714,-1.037425800823505,-0.5811244790432984,False,False,True,False,False,True,True,False,2
-0.35085258616695647,-0.325150545519817,-0.9978135756927862,-0.5814462991624606,0.324131917118527,-0.5188479467279232,0.45278140068329803,False,True,False,True,False,False,True,False,0
-1.0432471497855436,0.22014697364716618,-0.4179224687163231,1.3873972259366718,-0.44158719538899205,-1.037425800823505,-0.8765261589651832,False,True,False,False,False,True,False,True,2
-1.0432471497855436,-0.12686053855000493,1.0318052987248345,0.48110417470056327,-0.3721712870447675,-1.037425800823505,-1.0242269989261255,False,True,False,False,False,True,False,True,2
0.7454388062291397,-0.17643304029245793,-0.27294969197220736,-0.4564403610609284,0.3276161132902447,-0.7781368737757142,-0.13802195916047139,False,True,False,True,False,False,False,True,0
-0.35085258616695647,-0.7713030612018941,-0.20046330360014947,-0.6439492682132267,0.0033178542303573424,0.2590188344154495,1.4866872804098945,True,False,False,True,False,False,False,True,0
0.7454388062291397,-1.9114706012783134,-0.27294969197220736,-1.2064759896701216,0.12285258442929178,0.2590188344154495,0.45278140068329803,False,False,False,True,False,False,False,True,3
-1.1586462437219747,0.46800948235943124,0.16196863826013994,1.2936427723605226,-0.17437615052724992,-1.037425800823505,-0.4334236390823561,False,True,False,False,False,True,False,True,2
-0.23545349223052528,-0.17643304029245793,-1.070299964064844,-0.3001829384340131,0.06764147586206981,-0.25955901968013234,0.7481830806051828,False,True,False,False,True,False,True,False,0
-1.5048435255312682,1.3603145137235855,-1.070299964064844,0.5436071437513293,-0.6474227846104725,-0.7781368737757142,-0.13802195916047139,False,True,False,False,False,True,True,False,2
0.5146406183562774,-0.8704480646868001,-0.490408857088381,-1.425236381347803,0.15876660650699911,1.555463469654404,0.8958839205661251,False,False,True,False,False,False,False,True,3
0.3992415244198462,1.0628795032688674,0.3794278033763136,-0.0189195777055656,-0.017051292619684886,-0.7781368737757142,-0.13802195916047139,False,True,False,True,False,False,False,True,1
-0.408552133135172,0.9141619980415084,4.583638328955671,0.6061101128020955,0.2890219403112185,0.5183077614632403,-1.4673295188089526,False,True,False,False,False,False,False,True,1
0.3992415244198462,-1.8123255977934074,-0.34543608034426526,-1.1127215360939726,0.42946184754045585,0.5183077614632403,0.45278140068329803,False,False,False,False,False,True,False,True,3
-0.6393503210080344,0.41843698061697826,-0.20046330360014947,1.2623912878351398,-3.0863601048129268,-0.7781368737757142,2.077490640253664,False,True,False,True,False,False,False,False,2
0.22614288351519943,-0.27557804377736395,0.5244005801204293,0.5123556592259464,-0.40138493186917135,-1.037425800823505,-0.28572279912141374,False,False,True,False,False,True,True,False,1
0.6300397122927086,0.12100197016226016,-0.5628952454604389,-1.0189670825178234,0.18717620606100424,-0.7781368737757142,0.009678880800470961,False,False,True,False,False,True,False,True,0
-0.5239512270716032,-0.325150545519817,0.4519141917483715,0.5436071437513293,-0.17357210525685424,-0.5188479467279232,-0.7288253190042409,False,True,False,False,True,False,False,False,1
0.8031383531973553,-1.2174555768839712,-1.2152727408089599,-1.3314819277716539,0.16868316484188833,0.7775966885110313,0.8958839205661251,False,False,False,False,True,False,True,False,3
0.05304424261055267,1.2115970084962264,1.0318052987248345,0.48110417470056327,0.2064732925505189,-0.7781368737757142,-0.4334236390823561,False,False,True,True,False,False,False,False,1
0.05304424261055267,0.7158719910716963,0.8868325219807187,1.6061576176143533,0.43643023988389423,-0.0002700926323414335,1.7820889603317793,False,False,False,False,False,False,True,False,3
0.16844333654698385,0.46800948235943124,-1.070299964064844,-0.5814462991624606,0.34637716959949555,-0.7781368737757142,0.6004822406442404,False,False,True,False,True,False,False,True,0
0.5723401653244929,-1.0687380716566122,-0.9978135756927862,-1.1439730206193557,0.4482229038497067,1.2961745426066131,-0.13802195916047139,False,False,True,False,False,True,False,True,3
0.16844333654698385,-0.325150545519817,-1.070299964064844,-1.362733412297037,0.3887235538403714,0.2590188344154495,0.7481830806051828,False,False,True,True,False,False,True,False,3
0.9185374471337865,1.4098870154660386,1.2492644638410082,1.3248942568859057,0.22362625831897537,1.2961745426066131,1.19128560048801,False,False,True,False,False,False,False,False,0
0.22614288351519943,-0.325150545519817,-0.1279769152280916,-1.1127215360939726,-0.06127378249148702,-0.0002700926323414335,0.3050805607223557,False,False,True,False,False,False,False,True,0
0.976236994102002,-2.2584781134754843,-0.7803544105766126,-1.6752482575508676,0.2884859101309516,0.5183077614632403,1.0435847605270674,False,False,False,True,False,False,False,True,3
-1.5048435255312682,-0.12686053855000493,1.1767780754689503,0.8248705044797768,-0.5187755413470476,-1.037425800823505,-0.28572279912141374,False,True,False,False,False,True,True,False,2
-0.004655304357662919,1.3107420119811326,1.1042916870968924,-0.0189195777055656,-0.11809298159950035,-0.5188479467279232,-0.7288253190042409,False,True,False,True,False,False,False,True,1
-0.46625168010338763,1.5090320189509445,1.1042916870968924,0.07483487587058357,-0.29471492599658,-1.037425800823505,-0.28572279912141374,False,True,False,False,True,False,True,False,1
-1.389444431594837,0.9637344997839614,0.6693733568645451,-0.0189195777055656,-0.5337843863944458,-0.7781368737757142,-0.28572279912141374,False,True,False,False,False,True,False,True,2
-1.1009466967537591,0.6662994893292433,1.2492644638410082,1.0748823806828414,-0.4413191802988571,-1.037425800823505,-1.3196286788480103,False,True,False,False,False,True,False,True,2
0.4569410713880618,-0.6721580577169881,-1.4327319059251336,-1.4564878658731861,0.4450067227681209,0.5183077614632403,0.6004822406442404,False,False,False,False,True,False,False,True,3
